unit_code,School_Name,Lea_Name,County,Year,Index Rate,Violent Rate,Property Rate,Murder Rate,Rape Rate,Robbery Rate,Assault Rate,Burglary Rate,Larceny Rate,MVT Rate,Arson Rate
32R000,Excelsior Classical Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
32Q000,Reaching All Minds Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
34G000,The Arts Based School,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
79A000,Bethany Community Middle,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
66A000,Gaston College Preparatory,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
78A000,CIS Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
61N000,Queen City STEM School,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
61M000,Charlotte Lab School,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
61L000,Stewart Creek High,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
61K000,United Community School,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
61J000,Thunderbird Preparatory Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
60Y000,Pioneer Springs Community School,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
60V000,Charlotte Learning Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
60U000,Commonwealth High,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
60S000,Bradford Preparatory School,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
60Q000,Invest Collegiate Transform,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
60P000,Charlotte Choice Charter,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
60N000,Aristotle Preparatory Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
60M000,Corvian Community School,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
60L000,KIPP Charlotte,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
60K000,Charlotte Secondary,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
60J000,Socrates Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
60I000,Community School of Davidson,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
60G000,Queen's Grant Community School,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
60F000,Metrolina Reg Scholars Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
60D000,Lake Norman Charter,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
60B000,Sugar Creek Charter,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
60A000,Community Charter School,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
54A000,Children's Village Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
55A000,Lincoln Charter School,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
58B000,Bear Grass Charter School,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
61P000,"VERITAS Community School, CFA",Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
78B000,Southeastern Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
61Q000,Mallard Creek STEM Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
51A000,Neuse Charter School,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
76A000,Uwharrie Charter Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
49B000,American Renaissance School,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
49D000,Success Institute Charter,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
49E000,Pine Lake Preparatory,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
49F000,Langtree Charter Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
49G000,Iredell Charter Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
50A000,Summit Charter,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
74C000,Winterville Charter Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
74B000,Ignite Innovation Academy - Pitt,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
73B000,Roxboro Community School,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
73A000,Bethel Hill Charter,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
70A000,Northeast Academy of Aerospace & AdvTech,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
69A000,Arapahoe Charter School,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
68C000,The Expedition School,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
68A000,Eno River Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
92G000,East Wake Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
67B000,Z.E.C.A. School of Arts and Technology,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
65G000,Girls Leadership Academy of Wilmington,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
65D000,Island Montessori Charter School,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
65C000,Douglass Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
65B000,Wilmington Preparatory Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
65A000,Cape Fear Center for Inquiry,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
64A000,Rocky Mount Preparatory,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
63B000,STARS Charter,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
63A000,The Academy of Moore County,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
61R000,Matthews Charter Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
92K000,Raleigh Charter High School,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
00A000,NC Connections Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
32N000,Research Triangle High School,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
13D000,Kannapolis Charter Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
16B000,Tiller School,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
93A000,Haliwa-Saponi Tribal School,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
92Y000,Envision Science Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
92W000,Cardinal Charter Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
92V000,Wake Forest Charter Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
92U000,Longleaf School of the Arts,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
20A000,The Learning Center,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
92S000,Endeavor Charter,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
19A000,Chatham Charter,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
19B000,Woods Charter,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
13C000,A.C.E. Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
19C000,Willow Oak Montessori,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
92P000,Southern Wake Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
92R000,Casa Esperanza Montessori Charter School,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
92N000,Quest Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
26C000,The Capitol Encore Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
92M000,PreEminent Charter,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
92L000,Torchlight Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
24B000,Thomas Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
24N000,Columbus Charter School,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
26B000,Alpha Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
27A000,Water's Edge Village School,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
23A000,Pinnacle Classical Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
92Q000,Hope Charter Leadership Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
13B000,Cabarrus Charter Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
92T000,Triangle Math and Science Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
93J000,PAVE Southeast Raleigh Charter,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
11C000,Invest Collegiate - Imagine,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
11B000,ArtSpace Charter School,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
13A000,Carolina International School,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
11A000,Evergreen Community Charter,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
10B000,South Brunswick Charter School,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
10A000,Charter Day School,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
09A000,Paul R Brown Leadership Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
08A000,Heritage Collegiate Leadership Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
07A000,Washington Montessori,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
06B000,Williams Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
06A000,Grandfather Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
01D000,The Hawbridge School,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
01C000,Clover Garden,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
01B000,River Mill Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
00B000,NC Virtual Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
11K000,Francine Delany New School,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
12A000,New Dimensions,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
98B000,Wilson Preparatory Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
98A000,Sallie B Howard School,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
97D000,Bridges Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
96F000,Wayne Preparatory Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
96C000,Dillard Academy,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
95A000,Two Rivers Community School,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
94Z000,Northeast Regional School - Biotech/Agri,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
93L000,Central Wake Charter High,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
11D000,The Franklin School of Innovation,Charter and Non-District Affiliated Schools,Charter and Non-District Affiliated,,,,,,,,,,,,
190LEA,,Chatham County Schools,Chatham County,2017,"1,751.9",211.2,"1,540.7",2.9,5.8,32.0,170.4,474.7,"1,010.6",55.3,2.9
190346,Perry W Harrison Elementary,Chatham County Schools,Chatham County,2017,"1,751.9",211.2,"1,540.7",2.9,5.8,32.0,170.4,474.7,"1,010.6",55.3,2.9
190370,Virginia Cross Elementary,Chatham County Schools,Chatham County,2017,"1,751.9",211.2,"1,540.7",2.9,5.8,32.0,170.4,474.7,"1,010.6",55.3,2.9
190304,Bennett School,Chatham County Schools,Chatham County,2017,"1,751.9",211.2,"1,540.7",2.9,5.8,32.0,170.4,474.7,"1,010.6",55.3,2.9
190308,Bonlee School,Chatham County Schools,Chatham County,2017,"1,751.9",211.2,"1,540.7",2.9,5.8,32.0,170.4,474.7,"1,010.6",55.3,2.9
190310,SAGE Academy,Chatham County Schools,Chatham County,2017,"1,751.9",211.2,"1,540.7",2.9,5.8,32.0,170.4,474.7,"1,010.6",55.3,2.9
190312,Chatham Middle,Chatham County Schools,Chatham County,2017,"1,751.9",211.2,"1,540.7",2.9,5.8,32.0,170.4,474.7,"1,010.6",55.3,2.9
190316,Chatham Central High,Chatham County Schools,Chatham County,2017,"1,751.9",211.2,"1,540.7",2.9,5.8,32.0,170.4,474.7,"1,010.6",55.3,2.9
190328,Horton Middle,Chatham County Schools,Chatham County,2017,"1,751.9",211.2,"1,540.7",2.9,5.8,32.0,170.4,474.7,"1,010.6",55.3,2.9
190332,J S Waters School,Chatham County Schools,Chatham County,2017,"1,751.9",211.2,"1,540.7",2.9,5.8,32.0,170.4,474.7,"1,010.6",55.3,2.9
190336,Jordan Matthews High,Chatham County Schools,Chatham County,2017,"1,751.9",211.2,"1,540.7",2.9,5.8,32.0,170.4,474.7,"1,010.6",55.3,2.9
190339,Margaret B. Pollard Middle,Chatham County Schools,Chatham County,2017,"1,751.9",211.2,"1,540.7",2.9,5.8,32.0,170.4,474.7,"1,010.6",55.3,2.9
190340,Moncure School,Chatham County Schools,Chatham County,2017,"1,751.9",211.2,"1,540.7",2.9,5.8,32.0,170.4,474.7,"1,010.6",55.3,2.9
190341,North Chatham Elementary,Chatham County Schools,Chatham County,2017,"1,751.9",211.2,"1,540.7",2.9,5.8,32.0,170.4,474.7,"1,010.6",55.3,2.9
190342,Northwood High,Chatham County Schools,Chatham County,2017,"1,751.9",211.2,"1,540.7",2.9,5.8,32.0,170.4,474.7,"1,010.6",55.3,2.9
190348,Pittsboro Elementary,Chatham County Schools,Chatham County,2017,"1,751.9",211.2,"1,540.7",2.9,5.8,32.0,170.4,474.7,"1,010.6",55.3,2.9
190350,Siler City Elementary,Chatham County Schools,Chatham County,2017,"1,751.9",211.2,"1,540.7",2.9,5.8,32.0,170.4,474.7,"1,010.6",55.3,2.9
190352,Silk Hope School,Chatham County Schools,Chatham County,2017,"1,751.9",211.2,"1,540.7",2.9,5.8,32.0,170.4,474.7,"1,010.6",55.3,2.9
190501,Chatham School of Science & Engineering,Chatham County Schools,Chatham County,2017,"1,751.9",211.2,"1,540.7",2.9,5.8,32.0,170.4,474.7,"1,010.6",55.3,2.9
200LEA,,Cherokee County Schools,Cherokee County,2017,"3,493.7",321.5,"3,172.2",,31.8,42.4,247.3,809.0,"2,169.0",194.3,14.1
200310,Andrews Middle,Cherokee County Schools,Cherokee County,2017,"3,493.7",321.5,"3,172.2",,31.8,42.4,247.3,809.0,"2,169.0",194.3,14.1
200336,Ranger Elementary/Middle,Cherokee County Schools,Cherokee County,2017,"3,493.7",321.5,"3,172.2",,31.8,42.4,247.3,809.0,"2,169.0",194.3,14.1
200332,Peachtree Elementary,Cherokee County Schools,Cherokee County,2017,"3,493.7",321.5,"3,172.2",,31.8,42.4,247.3,809.0,"2,169.0",194.3,14.1
200330,Murphy Middle,Cherokee County Schools,Cherokee County,2017,"3,493.7",321.5,"3,172.2",,31.8,42.4,247.3,809.0,"2,169.0",194.3,14.1
200328,Murphy High,Cherokee County Schools,Cherokee County,2017,"3,493.7",321.5,"3,172.2",,31.8,42.4,247.3,809.0,"2,169.0",194.3,14.1
200322,The Oaks Academy,Cherokee County Schools,Cherokee County,2017,"3,493.7",321.5,"3,172.2",,31.8,42.4,247.3,809.0,"2,169.0",194.3,14.1
200320,Martins Creek Elementary/Mid,Cherokee County Schools,Cherokee County,2017,"3,493.7",321.5,"3,172.2",,31.8,42.4,247.3,809.0,"2,169.0",194.3,14.1
200316,Marble Elementary,Cherokee County Schools,Cherokee County,2017,"3,493.7",321.5,"3,172.2",,31.8,42.4,247.3,809.0,"2,169.0",194.3,14.1
200314,Hiwassee Dam High,Cherokee County Schools,Cherokee County,2017,"3,493.7",321.5,"3,172.2",,31.8,42.4,247.3,809.0,"2,169.0",194.3,14.1
200324,Murphy Elementary,Cherokee County Schools,Cherokee County,2017,"3,493.7",321.5,"3,172.2",,31.8,42.4,247.3,809.0,"2,169.0",194.3,14.1
200308,Andrews High,Cherokee County Schools,Cherokee County,2017,"3,493.7",321.5,"3,172.2",,31.8,42.4,247.3,809.0,"2,169.0",194.3,14.1
200312,Hiwassee Dam Elementary/Middle,Cherokee County Schools,Cherokee County,2017,"3,493.7",321.5,"3,172.2",,31.8,42.4,247.3,809.0,"2,169.0",194.3,14.1
200350,Tri-County Early College High,Cherokee County Schools,Cherokee County,2017,"3,493.7",321.5,"3,172.2",,31.8,42.4,247.3,809.0,"2,169.0",194.3,14.1
200304,Andrews Elementary,Cherokee County Schools,Cherokee County,2017,"3,493.7",321.5,"3,172.2",,31.8,42.4,247.3,809.0,"2,169.0",194.3,14.1
220312,Hayesville Middle,Clay County Schools,Clay County,2017,"2,927.6",178.0,"2,749.6",,8.9,8.9,160.2,"1,254.7","1,263.6",231.4,8.9
220310,Hayesville High,Clay County Schools,Clay County,2017,"2,927.6",178.0,"2,749.6",,8.9,8.9,160.2,"1,254.7","1,263.6",231.4,8.9
220308,Hayesville Elementary,Clay County Schools,Clay County,2017,"2,927.6",178.0,"2,749.6",,8.9,8.9,160.2,"1,254.7","1,263.6",231.4,8.9
220LEA,,Clay County Schools,Clay County,2017,"2,927.6",178.0,"2,749.6",,8.9,8.9,160.2,"1,254.7","1,263.6",231.4,8.9
230359,North Shelby,Cleveland County Schools,Cleveland County,2017,"2,089.1",158.7,"1,930.4",3.2,10.6,40.2,104.8,615.9,"1,182.1",132.3,7.4
230LEA,,Cleveland County Schools,Cleveland County,2017,"2,089.1",158.7,"1,930.4",3.2,10.6,40.2,104.8,615.9,"1,182.1",132.3,7.4
230376,"Washington Elementary, Shelby",Cleveland County Schools,Cleveland County,2017,"2,089.1",158.7,"1,930.4",3.2,10.6,40.2,104.8,615.9,"1,182.1",132.3,7.4
230370,"Union Elementary, Shelby",Cleveland County Schools,Cleveland County,2017,"2,089.1",158.7,"1,930.4",3.2,10.6,40.2,104.8,615.9,"1,182.1",132.3,7.4
230368,Township Three Elementary,Cleveland County Schools,Cleveland County,2017,"2,089.1",158.7,"1,930.4",3.2,10.6,40.2,104.8,615.9,"1,182.1",132.3,7.4
230364,Springmore Elementary,Cleveland County Schools,Cleveland County,2017,"2,089.1",158.7,"1,930.4",3.2,10.6,40.2,104.8,615.9,"1,182.1",132.3,7.4
