unit_code,School_Name,Lea_Name,County,Year,Crime_Rate_Index_Rate,Crime_Rate_Violent_Rate,Crime_Rate_Property_Rate,Crime_Rate_Murder_Rate,Crime_Rate_Rape_Rate,Crime_Rate_Robbery_Rate,Crime_Rate_Assault_Rate,Crime_Rate_Burglary_Rate,Crime_Rate_Larceny_Rate,Crime_Rate_MVT_Rate,Crime_Rate_Arson_Rate
590340,Old Fort Elementary,McDowell County Schools,McDowell County,2014,3433.5,151.1,3282.3,11.3,4.5,29.3,106.0,1173.1,1906.2,203.0,33.8
600522,Selwyn Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600527,Shamrock Gardens Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600530,"Sharon Elementary, Charlotte",Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600537,South Charlotte Middle,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600534,Smithfield Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600535,South Mecklenburg High,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600538,Southwest Middle School,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600532,Waddell Language Academy,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600521,"Stoney Creek Elementary, Charlotte",Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600517,Reid Park Academy,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600519,"Sedgefield Elementary, Charlotte",Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600518,Ridge Road Middle,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600516,"Reedy Creek Elementary, Charlotte",Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600514,Ranson Middle,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600512,Rama Road Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600509,Quail Hollow Middle,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600508,Providence High,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600507,Providence Spring Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600546,Statesville Road Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600503,"Piney Grove Elementary, Charlotte",Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600520,Sedgefield Middle,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600549,Steele Creek Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600579,West Mecklenburg High,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600553,Thomasboro Academy,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600501,"Pinewood Elementary, Charlotte",Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600LEA,,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600697,Olympic High - Biotech Health Pub Admin,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600696,Olympic High-Leadership and Development,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600695,Olympic TEAM High School,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600694,Olympic High-Math Eng Tech Science,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600693,Olympic High - Renaissance School,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600592,Vance High,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600590,River Gate Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600589,Winterfield Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600550,Sterling Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600588,Winget Park Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600586,Winding Springs Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600577,Westerly Hills Academy,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600576,West Charlotte High,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600574,Walter G Byers School,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600571,Irwin Academic Center,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600566,University Meadows Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600565,University Park Creative Arts,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600562,Tuckaseegee Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600558,Grand Oak Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600557,Torrence Creek Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600587,Windsor Park Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600500,Pineville Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600513,Randolph Middle,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600497,Piedmont IB Middle,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600357,Davidson Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600361,Butler High,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600362,David Cox Road Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600364,Military and Global Leadership Academy,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600365,Devonshire Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600367,Dilworth Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600368,First Ward Creative Arts Acad,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600369,Berewick Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600374,Druid Hills Academy,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600377,East Mecklenburg High,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600379,Eastover Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600353,Crestdale Middle,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600381,Eastway Middle,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600383,Elon Park Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600384,Elizabeth Traditional Elem,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600385,Endhaven Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600386,Hawthorne High,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600498,"Performance Learning Center, Charlotte",Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600392,Polo Ridge Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600394,Francis Bradley Middle,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600397,Garinger High,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600398,Greenway Park Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600399,Alexander Graham Middle,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600405,Harding University High,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600382,Elizabeth Lane Elem,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600352,Crown Point Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600351,Coulwood STEM Academy,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600349,Cotswold Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600300,Albemarle Road Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600301,Albemarle Road Middle,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600302,Ardrey Kell High,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600305,J M Alexander Middle,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600308,Allenbrook Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600311,Ashley Park PreK-8 School,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600312,William Amos Hough High,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600313,Bailey Middle,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600314,Bain Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600316,Barringer Academic Center,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600317,Whitewater Middle,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600318,Whitewater Academy,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600319,Berryhill School,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600322,Beverly Woods Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600328,Barnette Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600329,Briarwood Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600333,Carmel Middle,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600334,Cato Middle College High,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600335,Billingsville Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600336,Chantilly Montessori,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600338,"Clear Creek Elementary, Charlotte",Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600341,Cochrane Collegiate Academy,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600344,Collinswood Language Academy,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600345,Community House Middle,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600346,Cornelius Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600406,Hawk Ridge Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600410,Hickory Grove Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600455,Mint Hill Middle,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600412,Hidden Valley Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600463,River Oaks Academy,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600462,Mountain Island Lake Academy,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600461,Lincoln Heights Academy,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600459,Montclaire Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600457,Rocky River High,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600454,Metro School,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600453,Merry Oaks International Academy,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600451,McKee Road Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600450,McClintock Middle,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600449,McAlpine Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600448,Martin Luther King Jr Middle,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600447,Matthews Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600446,Mallard Creek Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600464,Myers Park Traditional,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600445,Mallard Creek High,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600442,Blythe Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600411,Highland Creek Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600440,Lebanon Road Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600424,Idlewild Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600426,Independence High,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600428,James Martin Middle,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600429,Morehead STEM Academy,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600431,Jay M Robinson Middle,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600432,Joseph W Grier Academy,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600433,J.V. Washam Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600434,Kennedy Middle,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600436,Lake Wylie Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600437,Ballantyne Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600444,Long Creek Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600438,Lansdowne Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600466,Myers Park High,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600471,Nations Ford Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600413,Highland Mill Montessori,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600414,Highland Renaissance Academy,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600415,Hopewell High,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600416,Hornets Nest Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600418,Croft Community Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600420,Huntersville Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600468,Nathaniel Alexander Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600496,Phillip O Berry Academy of Technology,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600494,Paw Creek Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600492,Park Road Montessori,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600439,"Turning Point Academy, Charlotte",Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600489,Bruns Academy,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600422,Huntingtowne Farms Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
